n_gt,n_alerts,alert_TP,alert_P,node_cov,F1_alert,best_F1_alert,best_b,first_hit,top1_hit,n_alerted_nodes,covered_gt,node_prec,flat_topk_cov,flat_topk_prec,node_best_f1,F1_alert@1,F1_alert@2,F1_alert@3,F1_alert@5,F1_alert@10,F1_alert@20,group,variant,config,encoding,file,rec_tag,top_k,max_alerts,v4_scale,n_nodes_Gp,n_edges_Gp,runtime_s
13,4,3,0.75,0.6923,0.72,0.8182,3,1,1,443,9,0.0203,0.0769,0.01,0.1333,0.375,0.5556,0.8182,,,,A1,bfs_q90,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,20,2,0.1,0.8462,0.1789,0.9167,2,1,1,474,11,0.0232,0.0769,0.01,0.1333,0.8182,0.9167,0.7458,0.5432,0.3235,0.1789,A1,w050,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,20,2,0.1,0.8462,0.1789,0.9167,2,1,1,474,11,0.0232,0.0769,0.01,0.1333,0.8182,0.9167,0.7458,0.5432,0.3235,0.1789,A1,w000,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,20,1,0.05,0.6923,0.0933,0.45,3,3,0,269,9,0.0335,0.0769,0.01,0.1333,0.0,0.0,0.45,0.3103,0.1748,0.0933,A3,sort_p95,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,10,3,0.3,0.8462,0.443,0.8182,2,1,1,724,11,0.0152,0.5385,0.07,0.2353,0.4706,0.8182,0.6792,0.507,0.443,,A4,v4_drop_log_deg,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16272,324747,log_deg,0.6
13,20,2,0.1,0.8462,0.1789,0.9167,2,1,1,474,11,0.0232,0.0769,0.01,0.1333,0.8182,0.9167,0.7458,0.5432,0.3235,0.1789,A4,v4_drop_out_in_ratio,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16272,324747,out_in_ratio,0.6
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,665,11,0.0165,0.0769,0.01,0.1333,0.7,0.8182,0.9167,0.7021,0.443,0.2548,A4,v4_drop_self_loop,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16272,324747,self_loop,0.6
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,475,11,0.0232,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A1,base,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,470,11,0.0234,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A1,legacy_agg,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,475,11,0.0232,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A1,legacy_cmax,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,475,11,0.0232,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A1,legacy_w1,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,20,1,0.05,0.0769,0.0606,0.1333,2,2,0,20,1,0.05,0.0769,0.01,0.1333,0.0,0.1333,0.125,0.1111,0.087,0.0606,A1,no_bfs,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16272,324747,0.0
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,475,11,0.0232,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A1,no_rank,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,667,11,0.0165,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A1,bfs_q50,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,7,3,0.4286,0.6923,0.5294,0.8182,3,1,1,382,9,0.0236,0.0769,0.01,0.1333,0.5556,0.7,0.8182,0.6429,,,A1,bfs_q90,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,475,11,0.0232,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A1,w050,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,475,11,0.0232,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A1,w000,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,20,1,0.05,0.4615,0.0902,0.1165,15,15,0,272,6,0.0221,0.0769,0.01,0.1333,0.0,0.0,0.0,0.0,0.0,0.0902,A3,sort_p95,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16272,324747,0.5
13,9,3,0.3333,0.8462,0.4783,0.7952,4,1,1,629,11,0.0175,0.7692,0.1,0.2791,0.7,0.5185,0.6792,0.7021,,,A4,v4_drop_log_deg,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16272,324747,log_deg,0.6
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,475,11,0.0232,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A4,v4_drop_out_in_ratio,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16272,324747,out_in_ratio,0.6
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,475,11,0.0232,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A4,v4_drop_self_loop,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16272,324747,self_loop,0.6
13,20,2,0.1,0.8462,0.1789,0.9167,2,1,1,474,11,0.0232,0.0769,0.01,0.1333,0.8182,0.9167,0.7458,0.5432,0.3235,0.1789,A5,enc_dual_naive,TeRed+RATE,dual_naive,bin.7@400000,at400000,100,20,raw,16272,324747,5.3
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,564,11,0.0195,0.0769,0.01,0.1,0.6316,0.8182,0.9167,0.7021,0.443,0.2548,A5,enc_rate_single,TeRed+RATE,rate_single,bin.7@400000,at400000,100,20,raw,16272,324747,5.4
13,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0119,,,,,,,A5,enc_none,TeRed+RATE,none,bin.7@400000,at400000,100,20,raw,16272,324747,4.6
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,481,11,0.0229,0.0769,0.01,0.1333,0.6316,0.7619,0.9167,0.7021,0.443,0.2548,A5,enc_rate_ratio,TeRed+RATE,rate_ratio,bin.7@400000,at400000,100,20,raw,16272,324747,5.8
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,465,11,0.0237,0.0769,0.01,0.1333,0.7,0.8182,0.9167,0.7021,0.443,0.2548,A5,enc_rate_ratio_only,TeRed+RATE,rate_ratio_only,bin.7@400000,at400000,100,20,raw,16272,324747,5.7
13,20,3,0.15,0.8462,0.2548,0.9167,3,1,1,551,11,0.02,0.0769,0.01,0.1333,0.7,0.8182,0.9167,0.7021,0.443,0.2548,A5,enc_rate_rank,TeRed+RATE,rate_rank,bin.7@400000,at400000,100,20,raw,16272,324747,5.7
